customer_id,total_transactions,total_spend,avg_transaction,std_transaction,total_items,avg_items,first_purchase,last_purchase,tenure_days,recency_days,cluster
13067,2,393.05,23.120588235294118,14.104177781152396,99,5.823529411764706,2010-09-19 13:43:00,2010-10-26 12:15:00,36,44,1
13069,15,2949.01,4.6809682539682544,4.733438689503592,2167,3.43968253968254,2010-06-14 14:27:00,2010-12-05 11:03:00,173,4,0
13070,3,464.4,20.191304347826087,4.132676113332318,232,10.08695652173913,2009-12-07 14:44:00,2010-09-06 12:37:00,272,94,0
13071,1,129.22,10.768333333333333,10.431910688175037,30,2.5,2010-04-06 13:37:00,2010-04-06 13:37:00,0,247,1
13073,2,418.08,15.484444444444444,4.959652076300183,261,9.666666666666666,2010-09-28 09:27:00,2010-10-24 14:06:00,26,46,1
13074,3,542.8000000000001,23.6,8.265481342195494,188,8.173913043478262,2009-12-16 11:46:00,2010-07-16 16:53:00,212,146,1
13076,1,135.4,15.044444444444444,2.6538232378547337,44,4.888888888888889,2010-09-08 10:27:00,2010-09-08 10:27:00,0,92,1
13077,8,2095.17,9.311866666666667,7.810128616098457,1519,6.751111111111111,2009-12-11 11:17:00,2010-12-08 14:59:00,362,1,0
13078,31,6047.43,19.198190476190476,10.62921024392044,2665,8.46031746031746,2009-12-01 09:06:00,2010-12-08 09:07:00,372,1,0
13079,1,199.08,18.098181818181818,3.1140385937936546,96,8.727272727272727,2010-10-18 14:15:00,2010-10-18 14:15:00,0,52,1
13080,3,222.65,17.126923076923077,2.634594796850124,73,5.615384615384615,2010-04-09 13:07:00,2010-11-03 14:34:00,208,36,0
13081,18,21364.36,17.878125523012553,9.869908372966977,15488,12.960669456066945,2009-12-08 13:58:00,2010-12-03 17:21:00,360,6,0
13082,8,630.5600000000001,19.705000000000002,13.288563115605065,328,10.25,2009-12-22 15:37:00,2010-10-11 14:19:00,292,59,0
13083,1,10.08,5.04,0.0,24,12.0,2010-10-10 13:38:00,2010-10-10 13:38:00,0,60,1
13085,6,1471.0,26.745454545454546,12.529473669620382,612,11.127272727272727,2009-12-01 07:45:00,2010-01-29 11:42:00,59,314,1
13086,1,439.33000000000004,9.34744680851064,8.688068897378027,155,3.297872340425532,2010-11-22 10:28:00,2010-11-22 10:28:00,0,17,1
13087,1,313.64,20.909333333333333,11.685134919855997,86,5.733333333333333,2009-12-13 15:16:00,2009-12-13 15:16:00,0,361,1
13088,1,236.11,11.8055,8.307490263231381,76,3.8,2010-10-18 15:35:00,2010-10-18 15:35:00,0,52,1
13089,85,27931.65,22.13284469096672,12.04916211865972,17216,13.641838351822503,2009-12-02 15:44:00,2010-12-06 14:00:00,368,3,0
13090,8,1017.21,9.875825242718447,7.301296624609431,500,4.854368932038835,2010-08-02 13:58:00,2010-12-09 16:11:00,129,0,0
13091,1,289.58,24.131666666666664,10.766285620426668,206,17.166666666666668,2009-12-10 12:44:00,2009-12-10 12:44:00,0,364,1
13092,7,1602.75,20.287974683544302,9.313603970667197,379,4.7974683544303796,2010-02-10 08:44:00,2010-10-21 13:02:00,253,49,0
13093,38,10778.56,20.848278529980657,12.621505362364395,8039,15.549323017408124,2009-12-04 10:32:00,2010-12-01 15:00:00,362,8,0
13094,1,75.0,37.5,2.9698484809834915,36,18.0,2010-11-15 14:15:00,2010-11-15 14:15:00,0,24,1
13097,17,6493.54,11.293113043478261,9.7615151626769,2870,4.991304347826087,2009-12-01 13:31:00,2010-11-16 09:50:00,349,23,0
13101,3,422.25,10.55625,9.613126625902783,257,6.425,2010-01-27 15:49:00,2010-07-29 14:45:00,182,133,1
13102,14,4078.31,23.574046242774568,10.66710460912591,2000,11.560693641618498,2010-05-06 13:12:00,2010-12-09 13:38:00,217,0,0
13103,2,465.70000000000005,18.628,10.032050305562334,344,13.76,2010-05-11 14:41:00,2010-09-28 11:48:00,139,72,1
13104,2,45.9,22.95,10.818733752154175,18,9.0,2010-02-24 15:06:00,2010-06-24 10:02:00,119,168,1
13106,1,172.4,14.366666666666667,5.054850655708353,112,9.333333333333334,2010-10-22 13:10:00,2010-10-22 13:10:00,0,48,1
13107,5,1876.81,21.087752808988764,12.132069986835507,1497,16.820224719101123,2010-02-04 10:50:00,2010-10-22 10:35:00,259,48,0
13108,2,517.6999999999999,17.256666666666664,11.567811563464202,515,17.166666666666668,2010-09-30 17:09:00,2010-12-02 10:35:00,62,7,1
13109,1,337.41,15.336818181818183,4.602300031985702,189,8.590909090909092,2010-06-06 12:59:00,2010-06-06 12:59:00,0,186,1
13110,5,1330.2,12.668571428571429,10.228420570285394,347,3.3047619047619046,2009-12-01 14:14:00,2010-09-28 15:23:00,301,72,0
13111,1,181.0,18.1,10.003554923681437,108,10.8,2009-12-21 09:00:00,2009-12-21 09:00:00,0,353,1
13112,1,20.6,10.3,12.16223663640862,11,5.5,2010-06-16 17:03:00,2010-06-16 17:03:00,0,176,1
13113,14,1904.58,12.78241610738255,10.456861555095843,845,5.671140939597316,2010-03-28 16:13:00,2010-12-08 13:21:00,254,1,0
13114,1,234.38,14.64875,4.5627942827467765,74,4.625,2009-12-09 09:56:00,2009-12-09 09:56:00,0,365,1
13115,6,3063.7200000000003,16.21015873015873,7.346951493733062,2067,10.936507936507937,2010-04-19 13:29:00,2010-11-25 18:49:00,220,14,0
13117,12,1560.1399999999999,14.183090909090907,6.08068392240024,1054,9.581818181818182,2010-03-26 13:50:00,2010-12-09 14:50:00,258,0,0
13118,4,989.6,15.224615384615385,14.961503734263632,336,5.1692307692307695,2010-09-26 15:46:00,2010-11-28 13:53:00,62,11,1
13119,1,134.9,12.263636363636364,2.3838090222468447,110,10.0,2010-02-09 08:38:00,2010-02-09 08:38:00,0,303,1
13123,2,506.75,11.261111111111111,5.481874771471983,268,5.955555555555556,2010-06-28 12:43:00,2010-08-24 10:18:00,56,107,1
13124,1,833.49,14.126949152542373,8.302468111275664,475,8.05084745762712,2010-11-19 15:50:00,2010-11-19 15:50:00,0,20,1
13125,1,148.62,7.431,3.136816857899103,53,2.65,2010-07-04 11:58:00,2010-07-04 11:58:00,0,158,1
13126,7,1863.09,17.09256880733945,6.1932726949055334,1074,9.853211009174313,2010-03-02 12:24:00,2010-12-08 11:43:00,280,1,0
13129,2,201.75,20.175,10.135149234224427,146,14.6,2010-06-28 11:54:00,2010-09-13 13:47:00,77,87,1
13131,4,2001.97,19.821485148514853,13.151772837616882,1046,10.356435643564357,2010-02-09 09:47:00,2010-10-17 15:13:00,250,53,0
13133,1,90.65,18.130000000000003,4.35625986369041,23,4.6,2010-09-06 15:30:00,2010-09-06 15:30:00,0,94,1
13134,2,480.65,22.888095238095236,7.900378230849215,277,13.19047619047619,2010-10-19 13:21:00,2010-11-02 13:58:00,14,37,1
13135,1,275.45,16.20294117647059,4.62393469448083,123,7.235294117647059,2010-08-05 17:28:00,2010-08-05 17:28:00,0,126,1
13136,8,3666.9500000000003,19.505053191489363,6.833329963705651,1781,9.47340425531915,2009-12-08 18:30:00,2010-11-29 12:43:00,355,10,0
13137,8,3983.65,5.634582743988685,5.63286219215351,2034,2.876944837340877,2010-07-25 15:40:00,2010-11-18 13:27:00,115,21,0
13138,2,504.85,14.023611111111112,2.4181116041569983,245,6.805555555555555,2010-11-08 11:45:00,2010-12-02 15:03:00,24,7,1
13139,1,2093.2599999999998,26.496962025316453,11.193189361762942,1315,16.645569620253166,2010-09-28 09:12:00,2010-09-28 09:12:00,0,72,1
13140,3,749.11,10.123108108108108,8.34683910735333,397,5.364864864864865,2010-08-05 19:05:00,2010-12-08 15:12:00,124,1,1
13141,12,4347.41,15.924578754578754,8.72016020675416,3075,11.263736263736265,2009-12-09 13:34:00,2010-11-19 10:51:00,344,20,0
13143,1,405.1,17.61304347826087,6.147171880986195,198,8.608695652173912,2010-05-04 12:22:00,2010-05-04 12:22:00,0,219,1
13144,1,24.4,8.133333333333333,3.3946035605550966,8,2.6666666666666665,2010-10-04 14:14:00,2010-10-04 14:14:00,0,66,1
13148,14,4774.24,10.609422222222221,7.000796240075177,2426,5.391111111111111,2009-12-07 15:26:00,2010-11-15 17:43:00,343,24,0
13150,3,69.45,17.3625,2.0814157841879317,15,3.75,2010-03-19 09:03:00,2010-08-12 12:59:00,146,119,1
13151,2,1207.34,14.373095238095237,10.998176626116447,450,5.357142857142857,2010-03-22 10:26:00,2010-03-24 09:31:00,1,260,1
13152,7,2146.38,15.899111111111113,5.835895928949755,977,7.237037037037037,2010-01-14 10:01:00,2010-10-18 13:44:00,277,52,0
13154,3,1423.14,15.812666666666669,6.283864802327672,866,9.622222222222222,2009-12-04 08:46:00,2010-11-05 16:00:00,336,34,0
13155,3,778.42,9.853417721518987,6.9665972060227475,412,5.215189873417722,2010-08-05 09:30:00,2010-12-06 12:44:00,123,3,1
13156,3,1558.7,15.281372549019608,7.190380543120269,818,8.019607843137255,2010-02-01 13:45:00,2010-11-19 13:09:00,290,20,0
13157,5,3187.62,22.29104895104895,10.154031303322562,2159,15.097902097902098,2010-03-08 11:59:00,2010-10-26 14:42:00,232,44,0
13158,1,307.12,14.624761904761906,5.357733307143627,208,9.904761904761905,2010-11-16 17:12:00,2010-11-16 17:12:00,0,23,1
13161,1,359.38,14.3752,9.48772457793051,76,3.04,2010-07-27 12:44:00,2010-07-27 12:44:00,0,135,1
13162,11,1804.6,22.27901234567901,11.697320698020793,1450,17.901234567901234,2009-12-04 13:59:00,2010-11-24 15:35:00,355,15,0
13163,1,17.65,8.825,7.177133829043457,3,1.5,2010-04-08 16:21:00,2010-04-08 16:21:00,0,245,1
13164,2,178.4,22.3,15.660186096321732,60,7.5,2010-02-10 11:52:00,2010-05-19 13:52:00,98,204,1
13165,1,51.36,17.12,12.193637685284894,64,21.333333333333332,2010-10-22 17:04:00,2010-10-22 17:04:00,0,48,1
13166,1,342.21,13.6884,11.187740567245916,198,7.92,2010-10-21 14:29:00,2010-10-21 14:29:00,0,49,1
13167,1,318.7,21.246666666666666,7.823304623884668,150,10.0,2010-11-14 12:58:00,2010-11-14 12:58:00,0,25,1
13168,1,459.53999999999996,9.989999999999998,5.848098266388257,196,4.260869565217392,2010-06-15 15:00:00,2010-06-15 15:00:00,0,177,1
13169,1,127.2,25.44,11.365430040258047,24,4.8,2010-05-26 15:58:00,2010-05-26 15:58:00,0,197,1
13173,10,2034.99,10.59890625,8.755523632850624,1086,5.65625,2009-12-10 12:52:00,2010-12-07 14:30:00,362,2,0
13174,10,6497.52,8.19359394703657,6.89715257977161,2964,3.737704918032787,2009-12-04 15:40:00,2010-12-05 16:24:00,366,4,0
13175,2,691.85,15.723863636363637,4.321908609339645,415,9.431818181818182,2009-12-04 12:11:00,2010-05-06 13:13:00,153,217,1
13177,1,229.75,17.673076923076923,6.078398068317266,89,6.846153846153846,2010-10-05 10:35:00,2010-10-05 10:35:00,0,65,1
13178,10,7795.5199999999995,18.784385542168675,8.899513803458861,4996,12.03855421686747,2009-12-16 14:00:00,2010-11-07 15:50:00,326,32,0
13179,1,572.3100000000001,16.832647058823532,6.757998766365914,368,10.823529411764707,2010-03-31 11:40:00,2010-03-31 11:40:00,0,253,1
13180,1,86.10000000000001,21.525000000000002,7.292633269265637,42,10.5,2010-04-11 13:37:00,2010-04-11 13:37:00,0,242,1
13181,1,359.69,18.931052631578947,9.559270599055397,171,9.0,2010-11-23 15:05:00,2010-11-23 15:05:00,0,16,1
13183,6,604.0,17.764705882352942,13.362557647418043,379,11.147058823529411,2010-03-14 12:32:00,2010-11-10 13:49:00,241,29,0
13187,3,105.34,5.54421052631579,4.171684066802803,201,10.578947368421053,2010-03-25 17:18:00,2010-03-25 19:06:00,0,259,1
13190,3,216.25,16.634615384615383,9.956810579853217,143,11.0,2009-12-07 12:13:00,2010-06-13 15:47:00,188,179,1
13191,1,164.69,2.79135593220339,2.038823576973875,115,1.9491525423728813,2010-02-19 17:02:00,2010-02-19 17:02:00,0,293,1
13192,4,1636.1399999999999,16.69530612244898,5.705050431046763,984,10.040816326530612,2010-01-22 08:37:00,2010-06-22 09:52:00,151,170,1
13194,1,125.99999999999999,41.99999999999999,4.156921938165309,72,24.0,2010-10-14 11:54:00,2010-10-14 11:54:00,0,56,1
13195,1,136.73,2.972391304347826,2.988200636416213,70,1.5217391304347827,2010-10-21 13:07:00,2010-10-21 13:07:00,0,49,1
13196,3,1271.06,16.295641025641025,8.56314006457723,782,10.025641025641026,2010-04-01 12:54:00,2010-09-22 14:01:00,174,78,0
13197,1,293.11,16.28388888888889,4.860904223421919,202,11.222222222222221,2010-04-09 09:14:00,2010-04-09 09:14:00,0,244,1
13198,2,1493.09,17.161954022988503,7.861790262872473,799,9.183908045977011,2010-10-01 13:27:00,2010-11-17 14:25:00,47,22,1
13199,18,1341.71,29.167608695652174,12.8135621181071,833,18.108695652173914,2010-02-11 18:45:00,2010-12-08 10:51:00,299,1,0
13201,4,1080.66,12.865,8.521438379064461,980,11.666666666666666,2010-03-07 11:01:00,2010-07-25 14:30:00,140,137,1
13202,7,1500.8,22.070588235294117,12.302009286479816,562,8.264705882352942,2009-12-09 10:48:00,2010-11-10 16:24:00,336,29,0
13203,6,1620.51,15.144953271028037,7.358381740397712,1409,13.16822429906542,2009-12-17 14:15:00,2010-11-18 10:08:00,335,21,0
13204,1,966.6600000000001,16.958947368421054,6.605105894092877,428,7.508771929824562,2009-12-08 14:56:00,2009-12-08 14:56:00,0,366,1
13206,13,6787.07,12.709868913857678,9.351073228612538,5316,9.955056179775282,2009-12-07 13:48:00,2010-11-04 16:50:00,332,35,0
13207,1,71.4,35.7,0.0,12,6.0,2010-04-06 16:37:00,2010-04-06 16:37:00,0,247,1
13208,3,698.65,6.783009708737864,4.71264524089937,492,4.776699029126213,2009-12-03 13:25:00,2010-09-16 19:43:00,287,84,0
13209,5,495.8,30.9875,11.054885797691444,226,14.125,2010-01-24 14:30:00,2010-07-13 15:50:00,170,149,1
13211,6,735.84,5.293812949640288,4.183804765113296,650,4.676258992805756,2009-12-06 15:24:00,2010-11-07 14:56:00,335,32,0
13213,6,1712.1000000000001,16.62233009708738,6.901921756234515,990,9.611650485436893,2010-05-20 14:50:00,2010-11-21 14:34:00,184,18,0
13214,7,3139.4900000000002,14.2058371040724,5.1875193625644105,2528,11.438914027149321,2010-03-03 14:10:00,2010-10-18 10:00:00,228,52,0
13219,1,76.23,6.930000000000001,0.7769684678286504,11,1.0,2010-03-31 14:18:00,2010-03-31 14:18:00,0,253,1
13220,1,516.8,16.15,2.8097468603692457,200,6.25,2010-05-13 10:35:00,2010-05-13 10:35:00,0,210,1
13223,2,60.0,30.0,21.213203435596427,48,24.0,2010-02-12 13:27:00,2010-05-16 11:28:00,92,207,1
13225,5,954.5,38.18,11.146935303780438,546,21.84,2009-12-17 09:09:00,2010-10-06 12:59:00,293,64,0
13226,1,204.25,17.020833333333332,3.8796355459884344,99,8.25,2010-11-11 13:46:00,2010-11-11 13:46:00,0,28,1
13230,17,3250.92,4.823323442136498,5.124960762433008,1834,2.72106824925816,2010-03-18 20:02:00,2010-12-09 19:28:00,265,0,0
13233,2,505.58,17.433793103448274,6.351341485855625,408,14.068965517241379,2010-01-14 14:10:00,2010-10-15 11:49:00,273,55,0
13234,2,346.5,5.680327868852459,3.817155995071512,159,2.6065573770491803,2009-12-07 12:32:00,2010-02-05 11:41:00,59,307,1
13237,1,440.5,20.976190476190474,9.463952914184684,98,4.666666666666667,2010-11-17 10:07:00,2010-11-17 10:07:00,0,22,1
13238,2,305.9,19.11875,1.0609547586961467,144,9.0,2010-04-28 15:02:00,2010-10-05 12:38:00,159,65,1
13239,4,1100.23,15.94536231884058,5.473185323683348,762,11.043478260869565,2010-07-25 13:34:00,2010-09-28 17:21:00,65,72,1
13240,5,938.99,6.13718954248366,5.1316373525206025,480,3.1372549019607843,2010-02-25 13:17:00,2010-12-09 12:49:00,286,0,0
13241,1,112.53,2.81325,2.076113711005647,46,1.15,2010-10-24 11:17:00,2010-10-24 11:17:00,0,46,1
13242,4,429.0,19.5,0.0,220,10.0,2010-02-09 13:12:00,2010-09-14 13:53:00,217,86,0
13243,4,635.26,4.2922972972972975,4.579692841584242,322,2.175675675675676,2010-03-18 13:10:00,2010-09-16 13:18:00,182,84,1
13245,1,558.72,19.266206896551726,6.577926515352639,246,8.482758620689655,2010-10-03 14:03:00,2010-10-03 14:03:00,0,67,1
13246,5,1381.87,5.90542735042735,7.167984736409157,1165,4.978632478632479,2010-07-02 13:36:00,2010-11-11 12:54:00,131,28,0
13249,2,116.0,38.666666666666664,8.239741096256202,80,26.666666666666668,2010-01-24 12:11:00,2010-03-04 09:53:00,38,280,1
13250,1,133.09,7.828823529411765,3.834799346694917,75,4.411764705882353,2010-07-25 14:01:00,2010-07-25 14:01:00,0,137,1
13251,1,252.68,10.1072,6.344140682551106,215,8.6,2010-11-02 13:20:00,2010-11-02 13:20:00,0,37,1
13252,2,399.3,21.01578947368421,12.66414506294991,134,7.052631578947368,2010-03-24 10:30:00,2010-11-10 16:00:00,231,29,0
13253,2,692.95,38.49722222222223,9.411577229546195,451,25.055555555555557,2010-01-05 12:13:00,2010-10-05 13:33:00,273,65,0
13254,1,51.410000000000004,12.852500000000001,5.070406788414517,43,10.75,2010-11-28 15:42:00,2010-11-28 15:42:00,0,11,1
13255,2,278.15,17.384375,9.753678259166298,124,7.75,2010-07-15 13:20:00,2010-12-01 11:58:00,138,8,1
13257,1,149.75,21.392857142857142,8.615994263162966,33,4.714285714285714,2010-09-29 14:58:00,2010-09-29 14:58:00,0,71,1
13258,2,173.39999999999998,28.899999999999995,11.851582172857764,100,16.666666666666668,2010-11-04 12:45:00,2010-11-25 10:54:00,20,14,1
13259,8,1119.36,4.824827586206896,4.793243708756114,377,1.625,2010-01-10 10:26:00,2010-11-07 10:56:00,301,32,0
13262,2,373.16,9.568205128205129,6.792952567800991,122,3.128205128205128,2010-04-18 12:14:00,2010-11-15 12:20:00,211,24,0
13263,4,1178.07,4.970759493670886,4.991010080546322,580,2.4472573839662446,2010-10-22 17:07:00,2010-11-11 15:49:00,19,28,1
13264,1,722.5600000000001,19.014736842105265,9.13794634709516,375,9.868421052631579,2010-09-23 12:42:00,2010-09-23 12:42:00,0,77,1
13266,7,1937.36,17.453693693693694,8.645485309258017,1515,13.64864864864865,2009-12-17 10:52:00,2010-10-22 12:13:00,309,48,0
13267,18,4079.46,20.603333333333335,9.396079374622865,1932,9.757575757575758,2009-12-07 16:56:00,2010-12-08 09:20:00,365,1,0
13269,13,2793.43,17.350496894409936,8.024082175024926,1812,11.254658385093167,2009-12-02 11:47:00,2010-12-05 11:51:00,368,4,0
13274,1,360.85,18.992105263157896,7.331292578883547,199,10.473684210526315,2010-10-26 13:48:00,2010-10-26 13:48:00,0,44,1
13275,2,238.86,4.97625,7.82961335014482,138,2.875,2010-03-17 14:05:00,2010-11-21 12:09:00,248,18,0
13276,3,1300.98,6.224784688995215,5.216938948913195,679,3.248803827751196,2010-03-07 14:05:00,2010-11-07 14:17:00,245,32,0
13277,3,264.9,17.66,15.718644525349053,206,13.733333333333333,2010-06-18 08:45:00,2010-11-24 15:34:00,159,15,1
13278,3,811.64,13.527333333333333,10.443367835684636,627,10.45,2010-04-08 11:59:00,2010-11-05 11:42:00,210,34,0
13280,4,1362.3899999999999,11.448655462184872,7.5373307018533575,731,6.142857142857143,2010-03-05 09:07:00,2010-11-25 14:51:00,265,14,0
13281,1,350.85,15.947727272727274,4.72630625110358,201,9.136363636363637,2010-09-26 16:03:00,2010-09-26 16:03:00,0,74,1
13282,1,181.05,12.932142857142859,3.810290072889522,103,7.357142857142857,2010-10-29 14:11:00,2010-10-29 14:11:00,0,41,1
13283,2,208.3,17.358333333333334,1.6256234235368014,102,8.5,2010-03-09 14:36:00,2010-05-21 13:56:00,72,202,1
13285,2,625.23,14.540232558139536,4.239247175064895,334,7.767441860465116,2010-03-25 14:26:00,2010-04-18 13:38:00,23,235,1
13286,1,734.91,14.998163265306122,12.691945226774962,274,5.591836734693878,2010-04-18 15:35:00,2010-04-18 15:35:00,0,235,1
13287,3,781.59,14.746981132075472,3.5548658878228285,429,8.09433962264151,2010-01-04 10:43:00,2010-04-15 15:26:00,101,238,1
13288,2,159.65,31.93,13.044615747502874,95,19.0,2010-07-07 15:43:00,2010-07-18 13:50:00,10,144,1
13289,1,307.95,19.246875,7.484015605497714,119,7.4375,2009-12-16 11:53:00,2009-12-16 11:53:00,0,358,1
13291,10,2883.28,10.484654545454546,7.254356466647411,1319,4.796363636363636,2010-02-11 18:36:00,2010-10-21 19:01:00,252,49,0
13292,3,415.57,14.841785714285715,4.120207702038394,183,6.535714285714286,2010-07-01 14:36:00,2010-10-20 13:15:00,110,50,1
13293,6,1116.44,15.724507042253522,5.540480069125625,549,7.732394366197183,2010-02-09 12:05:00,2010-11-12 13:28:00,276,27,0
13294,1,815.79,16.995625,9.255796781971227,543,11.3125,2010-03-03 12:54:00,2010-03-03 12:54:00,0,281,1
13295,3,900.77,15.80298245614035,5.198171026192179,651,11.421052631578947,2010-05-12 09:13:00,2010-11-28 14:14:00,200,11,0
13296,5,705.11,14.689791666666666,8.300947008159339,575,11.979166666666666,2010-05-11 14:29:00,2010-10-12 12:41:00,153,58,1
13297,2,816.53,20.413249999999998,8.709162987101426,455,11.375,2010-06-15 12:35:00,2010-10-13 08:29:00,119,57,1
13299,2,1076.2,18.880701754385967,7.975588616801969,386,6.771929824561403,2010-06-29 11:30:00,2010-10-12 10:53:00,104,58,1
13300,2,532.02,17.733999999999998,7.846730749062049,204,6.8,2010-05-14 15:56:00,2010-11-16 17:10:00,186,23,0
13302,1,18.95,18.95,0.0,1,1.0,2010-07-01 12:32:00,2010-07-01 12:32:00,0,161,1
13303,1,61.72,15.43,5.627782274869324,26,6.5,2010-11-04 14:55:00,2010-11-04 14:55:00,0,35,1
13304,3,917.57,16.097719298245615,6.046120366915306,478,8.385964912280702,2010-02-08 12:42:00,2010-09-10 10:09:00,213,90,0
13305,7,1700.87,13.941557377049179,7.963792964472281,1032,8.459016393442623,2010-03-10 14:49:00,2010-12-02 12:10:00,266,7,0
13306,1,53.65,13.4125,7.869601324082433,74,18.5,2010-10-05 14:55:00,2010-10-05 14:55:00,0,65,1
13307,2,258.34,18.45285714285714,6.233411744624445,136,9.714285714285714,2010-04-26 13:28:00,2010-08-09 12:56:00,104,122,1
13308,1,284.86,16.756470588235295,5.015053515637284,230,13.529411764705882,2010-04-22 09:22:00,2010-04-22 09:22:00,0,231,1
13309,1,249.58,10.851304347826087,4.080195298743594,370,16.08695652173913,2010-11-12 12:10:00,2010-11-12 12:10:00,0,27,1
13310,2,409.17,17.79,9.908739943742962,229,9.956521739130435,2010-11-02 17:03:00,2010-11-24 09:14:00,21,15,1
13312,1,43.75,10.9375,12.844089107445496,29,7.25,2010-09-14 14:36:00,2010-09-14 14:36:00,0,86,1
13313,7,1851.44,17.466415094339624,6.258517425028794,1137,10.726415094339623,2009-12-02 16:18:00,2010-08-17 11:45:00,257,114,0
13315,1,310.26,14.102727272727272,6.4011577686556675,232,10.545454545454545,2010-01-19 15:34:00,2010-01-19 15:34:00,0,324,1
13316,5,360.93,9.498157894736842,14.595873881093032,239,6.2894736842105265,2010-03-10 10:01:00,2010-11-12 10:14:00,247,27,0
13317,13,3454.551,16.295051886792454,6.561690811471682,1844,8.69811320754717,2009-12-13 11:11:00,2010-11-19 10:06:00,340,20,0
13319,33,9594.1,21.085934065934065,10.042902284459537,3985,8.758241758241759,2009-12-06 14:46:00,2010-12-09 10:05:00,367,0,0
13320,2,679.4,15.44090909090909,4.671726844805202,423,9.613636363636363,2010-08-18 10:29:00,2010-10-01 14:59:00,44,69,1
13324,5,326.25,17.17105263157895,20.728806551575314,78,4.105263157894737,2010-05-25 10:23:00,2010-10-07 12:44:00,135,63,1
13326,1,281.76,21.673846153846153,8.788964234066055,140,10.76923076923077,2010-10-03 16:00:00,2010-10-03 16:00:00,0,67,1
13327,13,4635.1,22.284134615384616,10.703526676075631,2304,11.076923076923077,2009-12-18 15:35:00,2010-12-09 15:33:00,355,0,0
13329,7,1850.21,22.291686746987953,11.794172994847207,1379,16.6144578313253,2009-12-04 15:41:00,2010-12-08 10:11:00,368,1,0
13330,3,1242.93,22.195178571428574,12.03683316719166,928,16.571428571428573,2010-02-23 10:12:00,2010-09-10 14:12:00,199,90,0
13331,1,182.45,16.586363636363636,2.1801480350071305,53,4.818181818181818,2010-11-03 08:04:00,2010-11-03 08:04:00,0,36,1
13333,3,939.9,18.798,7.905674531367856,445,8.9,2010-02-19 09:26:00,2010-10-24 13:24:00,247,46,0
13334,2,2536.28,12.25256038647343,6.663889773078749,1370,6.618357487922705,2010-02-25 12:21:00,2010-06-21 13:52:00,116,171,1
13337,1,1484.54,18.104146341463416,8.277022478773526,740,9.024390243902438,2010-06-11 13:27:00,2010-06-11 13:27:00,0,181,1
13338,3,1872.3,17.498130841121494,8.094264581467213,845,7.897196261682243,2010-01-05 12:25:00,2010-06-16 10:23:00,161,176,1
13340,3,583.92,38.928,10.925042791678207,412,27.466666666666665,2010-02-22 14:59:00,2010-07-29 10:00:00,156,133,1
13346,5,239.4,47.88,3.6779070135064598,132,26.4,2010-04-22 12:34:00,2010-09-03 11:41:00,133,97,1
13357,4,3186.03,10.480361842105264,7.861583549657287,1743,5.733552631578948,2010-03-22 14:30:00,2010-08-02 14:02:00,132,129,0
13359,1,603.75,18.295454545454547,7.011011023253481,220,6.666666666666667,2010-11-01 15:05:00,2010-11-01 15:05:00,0,38,1
13360,4,1281.04,20.661935483870966,9.369610597557816,795,12.82258064516129,2010-01-08 11:16:00,2010-10-04 12:37:00,269,66,0
13361,2,367.1,20.394444444444446,12.946108760015257,136,7.555555555555555,2010-04-01 07:49:00,2010-08-24 14:56:00,145,107,1
13362,3,2221.73,17.090230769230768,7.385719456106984,1003,7.7153846153846155,2010-10-10 15:27:00,2010-11-26 16:38:00,47,13,1
13363,1,731.36,17.413333333333334,6.593790747571855,436,10.380952380952381,2010-10-26 11:07:00,2010-10-26 11:07:00,0,44,1
13367,1,345.9,19.216666666666665,9.220007017988907,195,10.833333333333334,2010-10-04 10:00:00,2010-10-04 10:00:00,0,66,1
13368,2,498.1,21.656521739130437,11.55467107776829,279,12.130434782608695,2010-10-12 10:43:00,2010-10-21 09:43:00,8,49,1
13369,1,308.28000000000003,22.020000000000003,12.559338542112187,149,10.642857142857142,2010-12-09 11:30:00,2010-12-09 11:30:00,0,0,1
13370,1,740.95,19.498684210526317,7.0276335531273455,295,7.7631578947368425,2010-12-03 10:26:00,2010-12-03 10:26:00,0,6,1
13371,2,1454.76,18.65076923076923,8.275015403011642,753,9.653846153846153,2010-03-17 15:29:00,2010-07-22 17:33:00,127,140,1
13373,3,3700.48,19.68340425531915,10.021366163997952,1970,10.47872340425532,2009-12-06 12:34:00,2010-10-20 10:09:00,317,50,0
13374,2,354.8,22.175,13.87814829146886,127,7.9375,2010-09-16 10:29:00,2010-10-21 10:04:00,34,49,1
13375,1,527.1,20.273076923076925,6.438819003035119,186,7.153846153846154,2010-09-21 08:12:00,2010-09-21 08:12:00,0,79,1
13377,2,1493.38,19.394545454545455,9.62481299141013,738,9.584415584415584,2010-03-04 10:06:00,2010-11-08 12:20:00,249,31,0
13380,1,62.4,20.8,8.057294831393476,48,16.0,2010-10-03 10:18:00,2010-10-03 10:18:00,0,67,1
13381,6,3174.08,20.217070063694266,8.8523958991516,2034,12.955414012738853,2009-12-01 15:19:00,2010-11-25 13:30:00,358,14,0
13382,4,1164.59,16.402676056338027,6.219971051321353,732,10.309859154929578,2009-12-08 09:56:00,2010-10-07 09:28:00,302,63,0
13384,4,1891.46,18.72732673267327,9.50492429123863,1242,12.297029702970297,2010-07-27 12:22:00,2010-11-14 13:13:00,110,25,0
